Item_ID,AIdent,Activation,Completion,Pay_Rate,Bill_Rate,Margin,Hours_Worked,Branch,City,How_Heard,Profit
670393,209109,11/11/2017,12/15/2017,14.5,19.14,4.64,98.82,14-Louisville,Louisville,Friend/Relative Referral,458.5248
676556,223335,1/8/2018,2/3/2018,12.5,16.63,4.13,111.02,11-Florence,Walton,Indeed,458.5126
667766,207836,10/13/2017,11/1/2017,10,12.8,2.8,163.73,12-Chicago,Chicago,,458.444
671547,184990,11/20/2017,12/8/2017,14,18.48,4.48,102.31,14-Louisville,mount washington ,Other web site,458.3488
677293,223057,1/23/2018,,9.5,12.54,3.04,150.5,07-Columbus East,columbus,Craigslist,457.52
674780,210364,12/17/2017,1/16/2018,11,14.52,3.52,129.76,10-West Chester,Cincinnati,Indeed,456.7552
666503,186846,9/26/2017,10/29/2017,10,13.5,3.5,130.5,07-Columbus East,Columbus,Friend/Relative Referral,456.75
676323,185852,12/25/2017,1/26/2018,11.5,15.53,4.03,113.25,09-Lancaster,Lancaster,Walk-In,456.3975
677651,224752,2/5/2018,,14.25,19.02,4.77,95.6,12-Chicago,aurora,Indeed,456.012
675272,209540,12/24/2017,1/29/2018,9,11.7,2.7,168.75,05-Elyria,Elyria,Friend/Relative Referral,455.625
676061,187152,1/1/2018,2/2/2018,8.3,10.96,2.66,171.25,03-Independence,cleveland,Craigslist,455.525
670433,207800,11/5/2017,11/25/2017,14,18.48,4.48,101.63,14-Louisville,Shepherdsville,Indeed,455.3024
674030,208910,12/15/2017,1/8/2018,12.12,16,3.88,117.25,08-Columbus West,Columbus ,Walk-In,454.93
670494,208453,11/5/2017,12/16/2017,14.5,19.14,4.64,98.04,14-Louisville,Lebanon Junction,Other web site,454.9056
669680,208610,10/29/2017,11/27/2017,11,14.58,3.58,126.5,11-Florence,Cincinnati,,452.87
677702,224546,1/30/2018,,10,13.25,3.25,139.3,12-Chicago,Chicago,Advanced Careers,452.725
676350,222424,1/10/2018,1/29/2018,10,14.3,4.3,105.25,05-Elyria,Grafton ,,452.575
677986,222972,2/12/2018,,11,14.96,3.96,114.25,06-Akron,akron,Walk-In,452.43
670939,210097,11/13/2017,12/8/2017,10,13.8,3.8,119,09-Lancaster,logan,Indeed,452.2
676253,222413,1/8/2018,1/27/2018,12.12,16.24,4.12,109.75,08-Columbus West,Columbus,Other web site,452.17
675323,184309,12/27/2017,2/5/2018,10.35,13.66,3.31,136.24,12-Chicago,Joliet,Friend/Relative Referral,450.9544
675177,186576,12/22/2017,1/22/2018,12,15.96,3.96,113.55,11-Florence,covington,Walk-In,449.658
677472,223974,1/23/2018,,11.3,15.03,3.73,120.45,08-Columbus West,Columbus,Other web site,449.2785
673318,221174,12/4/2017,12/23/2017,10,13,3,149.75,05-Elyria,Elyria,Indeed,449.25
677773,221423,2/5/2018,,9.25,12.16,2.91,154,03-Independence,Cleveland,Friend/Relative Referral,448.14
671599,210407,11/19/2017,12/9/2017,13.35,17.5,4.15,107.93,07-Columbus East,reynoldsburgh,Zip Recruiter,447.9095
672971,210223,11/27/2017,12/26/2017,12.55,16.94,4.39,102,05-Elyria,lorain,Friend/Relative Referral,447.78
674019,220802,12/15/2017,1/5/2018,10,14.5,4.5,99.5,05-Elyria,Elyria,Walk-In,447.75
668355,186935,10/20/2017,11/10/2017,11,14.85,3.85,116.25,10-West Chester,Cincinnati,Friend/Relative Referral,447.5625
669393,208945,11/2/2017,11/26/2017,11,14.19,3.19,140.1,12-Chicago,Chicago,Friend/Relative Referral,446.919
677774,224572,2/5/2018,,9.25,12.16,2.91,153.5,03-Independence,Cleveland,Friend/Relative Referral,446.685
677036,207719,1/16/2018,2/1/2018,10,14.7,4.7,95,05-Elyria,Elyria ,,446.5
666165,186240,9/14/2017,10/7/2017,10.35,13.66,3.31,134.84,12-Chicago,Bolingbrook,Friend/Relative Referral,446.3204
673001,221348,11/25/2017,12/23/2017,10,13,3,148.75,05-Elyria,elyria,Friend/Relative Referral,446.25
673590,221311,12/5/2017,12/23/2017,11.25,15.19,3.94,113.25,08-Columbus West,Columbus,Friend/Relative Referral,446.205
669229,208115,10/23/2017,11/4/2017,14,18.48,4.48,99.57,11-Florence,Erlanger ,Friend/Relative Referral,446.0736
669608,209127,11/6/2017,12/16/2017,14.5,19.14,4.64,96.12,14-Louisville,Louisville,Friend/Relative Referral,445.9968
677206,220982,1/29/2018,,10,13.85,3.85,115.83,08-Columbus West,Hilliard,Friend/Relative Referral,445.9455
672817,207251,12/4/2017,12/22/2017,10,13.5,3.5,127.4,06-Akron,akron ,Craigslist,445.9
672536,208825,11/20/2017,12/29/2017,12,15.96,3.96,112.56,11-Florence,Cincinnati,Friend/Relative Referral,445.7376
672306,209975,11/20/2017,12/23/2017,10,13,3,148.5,05-Elyria,Lorian,Walk-In,445.5
670168,209799,11/1/2017,12/28/2017,8.25,11.04,2.79,159.5,12-Chicago,Sauk Village,,445.005
676893,223465,1/12/2018,,9,11.88,2.88,154.47,08-Columbus West,columbus,Walk-In,444.8736
673089,221657,12/5/2017,12/22/2017,13,16.77,3.77,118,12-Chicago,Bolingbrook,,444.86
674429,220682,12/25/2017,2/7/2018,9,11.52,2.52,176.5,06-Akron,akron,Indeed,444.78
668719,207908,10/22/2017,11/4/2017,14,18.48,4.48,99.12,11-Florence,latonia,Indeed,444.0576
669566,208402,11/6/2017,11/29/2017,15,19.65,4.65,95.49,11-Florence,glencoe,Other web site,444.0285
670282,208572,10/30/2017,11/24/2017,11,14.63,3.63,122.3,08-Columbus West,columbus,Friend/Relative Referral,443.949
676876,224043,1/22/2018,,10.5,13.97,3.47,127.86,14-Louisville,Shepherdsville,Other web site,443.6742
665684,185725,9/5/2017,9/26/2017,11,14.85,3.85,115.18,10-West Chester,cincinnati,Indeed,443.443
670385,209695,11/11/2017,12/16/2017,14.5,19.14,4.64,95.48,14-Louisville,Louisville,Other web site,443.0272
665162,185842,9/6/2017,10/7/2017,10,13.2,3.2,138.3,12-Chicago,Chicago,Friend/Relative Referral,442.56
677712,224498,1/30/2018,,9,11.88,2.88,153.38,08-Columbus West,COLUMBUS,Friend/Relative Referral,441.7344
667530,184650,10/9/2017,12/3/2017,10,12.8,2.8,157.57,12-Chicago,Bolingbrook,Flyer,441.196
667915,208053,10/19/2017,11/21/2017,8.15,11.08,2.93,150.54,03-Independence,cleveland,Indeed,441.0822
672962,221384,12/1/2017,12/23/2017,10,13,3,147,05-Elyria,lorain,Friend/Relative Referral,441
677488,224631,2/1/2018,,9,12.24,3.24,136,03-Independence,EUCLID,Indeed,440.64
672613,220764,11/22/2017,12/16/2017,14.5,19.14,4.64,94.92,14-Louisville,louisville,Walk-In,440.4288
670223,209338,11/8/2017,12/16/2017,14.5,19.14,4.64,94.73,14-Louisville,Louisville,Indeed,439.5472
672614,220765,11/22/2017,12/16/2017,14.5,19.14,4.64,94.73,14-Louisville,Louisville,Walk-In,439.5472
676820,224075,1/22/2018,,8.25,11.04,2.79,157.5,12-Chicago,Chicago Heights,,439.425
673606,221571,12/6/2017,12/16/2017,14.5,19.14,4.64,94.68,14-Louisville,Vine Grove,Walk-In,439.3152
668714,207909,10/22/2017,11/4/2017,14,18.48,4.48,97.99,11-Florence,lationa,Indeed,438.9952
673176,220735,12/7/2017,1/11/2018,11,14.85,3.85,113.97,12-Chicago,Bolingbrook,Friend/Relative Referral,438.7845
664593,184744,8/21/2017,9/15/2017,11,14.52,3.52,124.5,06-Akron,medina,Indeed,438.24
667786,207763,10/16/2017,11/5/2017,15,19.88,4.88,89.68,07-Columbus East,canal winchester,Friend/Relative Referral,437.6384
676202,222969,1/3/2018,1/31/2018,11.5,15.24,3.74,117,11-Florence,covington,Friend/Relative Referral,437.58
672650,221116,11/28/2017,12/16/2017,14.5,19.14,4.64,94.3,14-Louisville,Louisville,Walk-In,437.552
677650,224706,2/5/2018,,14.25,19.02,4.77,91.7,12-Chicago,Aurora,Indeed,437.409
667639,207231,10/16/2017,11/10/2017,9,11.88,2.88,151.75,08-Columbus West,galloway,Friend/Relative Referral,437.04
677068,223345,1/15/2018,,9,11.52,2.52,173.37,12-Chicago,bolingbrook ,,436.8924
677187,223633,1/26/2018,,11,15.18,4.18,104.5,08-Columbus West,Columbus,Zip Recruiter,436.81
672462,221181,11/29/2017,12/22/2017,11,14.58,3.58,122,11-Florence,ludlow,Friend/Relative Referral,436.76
675460,222999,1/3/2018,1/28/2018,11,14.52,3.52,123.97,07-Columbus East,Columbus ,Walk-In,436.3744
666657,187040,10/2/2017,10/18/2017,14,18.55,4.55,95.89,07-Columbus East,Columbus,,436.2995
666916,186825,10/6/2017,10/18/2017,9.77,13.48,3.71,117.5,03-Independence,Cleveland,Craigslist,435.925
675312,221195,12/24/2017,1/29/2018,9,11.7,2.7,161.25,05-Elyria,vermillion,Advanced Careers,435.375
672949,221209,12/1/2017,12/18/2017,10,13,3,145,05-Elyria,Lorain,Walk-In,435
667039,207385,10/9/2017,10/30/2017,10.5,14.14,3.64,119.5,03-Independence,Cleveland,Other web site,434.98
671237,209930,11/15/2017,1/23/2018,11,14.58,3.58,121.5,11-Florence,Florence,Walk-In,434.97
672776,221090,11/28/2017,12/20/2017,12,16.2,4.2,103.5,10-West Chester,Cincinnati ,Walk-In,434.7
675583,223217,12/18/2017,1/13/2018,11,14.63,3.63,119.75,11-Florence,Florence,Friend/Relative Referral,434.6925
667794,207872,10/16/2017,11/3/2017,15,19.88,4.88,89.06,07-Columbus East,columbus,Friend/Relative Referral,434.6128
676293,223425,1/9/2018,1/30/2018,9,12.06,3.06,142,05-Elyria,grafton,Walk-In,434.52
674448,186389,12/19/2017,1/18/2018,14,18.69,4.69,92.6,08-Columbus West,columbus ,Advanced Careers,434.294
672929,221599,12/5/2017,12/31/2017,13,16.77,3.77,115,12-Chicago,Chicago,Friend/Relative Referral,433.55
677868,224271,2/5/2018,,12.55,16.94,4.39,98.7,05-Elyria,Lorain,Friend/Relative Referral,433.293
674843,209239,12/17/2017,1/10/2018,12,15.84,3.84,112.83,11-Florence,covington,Friend/Relative Referral,433.2672
670383,209473,11/11/2017,12/16/2017,14.5,19.14,4.64,93.34,14-Louisville,Brandenburg,Craigslist,433.0976
665432,186123,9/12/2017,10/5/2017,8.25,10.89,2.64,164,03-Independence,cleveland ,Zip Recruiter,432.96
669398,208630,10/23/2017,,8.75,11.7,2.95,146.75,12-Chicago,Richton Park,,432.9125
667130,186074,9/26/2017,10/29/2017,9.25,11.84,2.59,167,06-Akron,Akron,Indeed,432.53
670250,208900,11/6/2017,12/3/2017,8.75,11.2,2.45,176.5,06-Akron,akron,Other web site,432.425
666377,186974,9/18/2017,11/2/2017,8.75,11.7,2.95,146.5,12-Chicago,Country Club Hills,,432.175
674406,222081,12/11/2017,1/11/2018,11,14.85,3.85,112.21,12-Chicago,Worth,Zip Recruiter,432.0085
673396,210338,12/11/2017,1/11/2018,9,11.88,2.88,150,03-Independence,Cleveland ,Indeed,432
677726,221704,2/7/2018,,10,14,4,108,06-Akron,Lorain,Friend/Relative Referral,432
672604,220636,11/21/2017,12/16/2017,14.5,19.14,4.64,93.09,14-Louisville,Louisville,Indeed,431.9376
669392,208946,11/2/2017,11/26/2017,11,14.19,3.19,135.4,12-Chicago,Chicago,Friend/Relative Referral,431.926
676741,223455,1/19/2018,,9,12.06,3.06,141,05-Elyria,Oberlin,,431.46
673857,210596,12/4/2017,12/23/2017,12,15.96,3.96,108.9,11-Florence,cincinnati,Indeed,431.244
669633,209227,11/6/2017,11/6/2017,10,14,4,107.75,06-Akron,Akron,Friend/Relative Referral,431
672505,220896,11/28/2017,1/4/2018,9.25,12.16,2.91,148,03-Independence,Maple Heights ,Craigslist,430.68
671790,210221,11/14/2017,12/5/2017,11,14.85,3.85,111.75,10-West Chester,Cincinnati,Friend/Relative Referral,430.2375
670832,209583,11/6/2017,12/3/2017,10,12.8,2.8,153.35,12-Chicago,Glenwood,,429.38
671106,208747,12/6/2017,12/6/2017,12.55,16.94,4.39,97.8,05-Elyria,lorain ,Friend/Relative Referral,429.342
666550,187191,10/2/2017,11/2/2017,11,14.63,3.63,118.1,14-Louisville,Radcliff,Friend/Relative Referral,428.703
670636,209569,11/13/2017,12/13/2017,9.25,12.16,2.91,147.25,03-Independence,Cleveland Hts,Walk-In,428.4975
672296,184518,11/20/2017,12/6/2017,10,13,3,142.75,05-Elyria,Lorain,Friend/Relative Referral,428.25
666491,187077,10/2/2017,10/22/2017,10,14,4,107,06-Akron,akron,Walk-In,428
664393,185008,8/15/2017,9/14/2017,8.75,11.7,2.95,145,12-Chicago,Chicago Heights ,,427.75
675536,223093,1/4/2018,,9,11.52,2.52,169.56,12-Chicago,Aurora,,427.2912
672475,221234,11/29/2017,12/22/2017,9,11.88,2.88,148,03-Independence,Parma,Craigslist,426.24
676571,222429,1/10/2018,2/4/2018,10,12.8,2.8,152,06-Akron,umiontown,Friend/Relative Referral,425.6
673569,221598,12/6/2017,12/16/2017,14.5,19.14,4.64,91.65,14-Louisville,LOUISVILLE,Friend/Relative Referral,425.256
664644,185014,8/21/2017,9/8/2017,10,13.8,3.8,111.9,07-Columbus East,columbus ,Friend/Relative Referral,425.22
670342,209354,11/8/2017,12/16/2017,14.5,19.14,4.64,91.59,14-Louisville,Louisville ,Craigslist,424.9776
670572,184615,11/5/2017,11/23/2017,15,19.65,4.65,91.39,11-Florence,florence,,424.9635
674464,186406,12/17/2017,1/2/2018,10,13.2,3.2,132.75,12-Chicago,Romeoville,Craigslist,424.8
665760,186246,9/14/2017,10/11/2017,9.25,11.84,2.59,164,06-Akron,akron,Craigslist,424.76
672857,210235,11/27/2017,12/17/2017,11,14.08,3.08,137.75,06-Akron,Akron,Walk-In,424.27
669600,209399,11/6/2017,11/19/2017,16,20.96,4.96,85.43,11-Florence,cincinnati,Friend/Relative Referral,423.7328
672828,221338,11/30/2017,12/16/2017,14.5,19.14,4.64,91.1,14-Louisville,Louisville,Indeed,422.704
674838,207523,12/17/2017,1/10/2018,12,15.84,3.84,109.82,11-Florence,cincinnati,,421.7088
677477,186511,2/1/2018,,11.5,15.24,3.74,112.75,11-Florence,Cincinnati,,421.685
677503,224724,2/2/2018,,11.5,15.24,3.74,112.75,11-Florence,Highland Heights,Friend/Relative Referral,421.685
666082,186406,9/18/2017,10/5/2017,10.4,13.78,3.38,124.7,12-Chicago,Romeoville,Craigslist,421.486
671684,210619,11/20/2017,12/11/2017,16,20.96,4.96,84.9,11-Florence,cincinnati,Friend/Relative Referral,421.104
672651,221118,11/28/2017,12/16/2017,14.5,19.14,4.64,90.72,14-Louisville,Louisville,Craigslist,420.9408
672743,209652,12/18/2017,12/20/2017,11.5,15.24,3.74,112.5,11-Florence,covington ,Friend/Relative Referral,420.75
669653,208319,11/7/2017,12/1/2017,8.15,11.08,2.93,143.5,03-Independence,Cleveland,Craigslist,420.455
667132,207309,10/5/2017,11/5/2017,10.25,13.12,2.87,146.5,06-Akron,Akron,Newspaper Ad,420.455
677692,224851,2/5/2018,,8.75,11.7,2.95,142.5,12-Chicago,Dolton ,,420.375
676198,223295,1/10/2018,1/26/2018,10.5,13.97,3.47,121.1,14-Louisville,Shepherdsville,Other web site,420.217
663438,184369,8/8/2017,9/7/2017,10,13.2,3.2,131.29,12-Chicago,Chicago ,Flyer,420.128
666153,186344,9/17/2017,10/8/2017,10.25,13.53,3.28,128,06-Akron,Medina,,419.84
676937,223516,1/16/2018,,12,15.96,3.96,105.99,11-Florence,Cincinnati,Walk-In,419.7204
664103,185029,8/18/2017,9/11/2017,9.5,12.54,3.04,138,03-Independence,maple heights,Other web site,419.52
677333,223686,1/24/2018,2/8/2018,8.3,12.3,4,104.84,05-Elyria,lorain ,Friend/Relative Referral,419.36
669654,208577,10/31/2017,11/15/2017,12.15,16.4,4.25,98.62,07-Columbus East,columbus ,Walk-In,419.135
677094,224212,1/24/2018,,8.3,10.96,2.66,157.5,03-Independence,cleveland,Indeed,418.95
671257,210452,11/6/2017,12/20/2017,8.75,11.7,2.95,142,12-Chicago,Country Club Hills,,418.9
670432,208440,11/5/2017,11/30/2017,14,18.48,4.48,93.32,14-Louisville,mt washington,Other web site,418.0736
677261,221847,1/29/2018,,10.5,14.7,4.2,99.5,03-Independence,Garfield heights,Indeed,417.9
671364,209432,11/16/2017,12/8/2017,14,18.55,4.55,91.8,09-Lancaster,Piketon,Friend/Relative Referral,417.69
677410,224228,1/26/2018,,11,14.08,3.08,135.5,06-Akron,akron,Indeed,417.34
674185,222293,12/17/2017,1/18/2018,9,12.06,3.06,136,09-Lancaster,lancaster,Friend/Relative Referral,416.16
677625,224302,1/29/2018,,10,13.85,3.85,108,08-Columbus West,Columbus,Friend/Relative Referral,415.8
667939,208070,10/9/2017,12/7/2017,8.25,11.04,2.79,149,12-Chicago,Sauk Village ,,415.71
670272,209249,11/7/2017,11/21/2017,15,19.88,4.88,85.1,07-Columbus East,columbus,Friend/Relative Referral,415.288
672754,187171,11/27/2017,12/16/2017,11,14.85,3.85,107.75,11-Florence,Cincinnati,,414.8375
676085,223480,1/2/2018,1/30/2018,10.5,13.55,3.05,136,07-Columbus East,COLUMBUS,,414.8
674252,222405,12/12/2017,1/13/2018,11,14.63,3.63,114.25,11-Florence,Covington ,Walk-In,414.7275
672395,221213,11/29/2017,12/31/2017,8.15,11.08,2.93,141.5,03-Independence,bedford oh ,Friend/Relative Referral,414.595
667128,186866,9/29/2017,10/29/2017,9.25,11.84,2.59,160,06-Akron,Peninsula,Indeed,414.4
666349,186513,9/19/2017,10/5/2017,10,13.5,3.5,118.36,12-Chicago,Chicago,Friend/Relative Referral,414.26
675706,184432,12/31/2017,2/2/2018,9.25,11.84,2.59,159.91,12-Chicago,Romeoville,,414.1669
670925,185308,11/13/2017,12/3/2017,11,13.97,2.97,139.2,06-Akron,Uniontown,,413.424
670257,209646,11/9/2017,11/24/2017,15,19.65,4.65,88.78,11-Florence,Morning View,Indeed,412.827
664562,185504,8/29/2017,9/25/2017,8.15,10.76,2.61,158,03-Independence,cleveland,Other web site,412.38
676108,223371,1/9/2018,2/9/2018,12.12,16,3.88,106.25,07-Columbus East,columbus ,Walk-In,412.25
668142,185528,10/23/2017,11/4/2017,14,18.48,4.48,92.02,11-Florence,Florence,Friend/Relative Referral,412.2496
671755,184269,11/20/2017,12/5/2017,13.85,18.28,4.43,93.02,12-Chicago,Bolingbrook,Friend/Relative Referral,412.0786
664142,184202,8/4/2017,9/10/2017,9.25,11.84,2.59,159,06-Akron,Akron ,,411.81
674266,221671,12/11/2017,1/14/2018,8.75,11.2,2.45,168,06-Akron,Akron,Friend/Relative Referral,411.6
673136,221844,11/27/2017,12/13/2017,12,15.48,3.48,118.2,12-Chicago,Chicago,,411.336
667778,208102,10/10/2017,10/30/2017,10.5,13.55,3.05,134.5,07-Columbus East,COLUMBUS,,410.225
666193,186731,9/26/2017,10/29/2017,9,11.52,2.52,162.75,06-Akron,Akron,Indeed,410.13
666105,185118,9/25/2017,10/22/2017,9.5,12.16,2.66,154,06-Akron,Ravenna,Friend/Relative Referral,409.64
665727,185795,9/11/2017,10/3/2017,12.55,16.94,4.39,93.3,05-Elyria,lorain,Friend/Relative Referral,409.587
669071,208389,10/26/2017,11/19/2017,15,19.88,4.88,83.9,07-Columbus East,Columbus,Friend/Relative Referral,409.432
676321,223628,1/15/2018,2/2/2018,9,11.88,2.88,142,03-Independence,cleveland,Walk-In,408.96
677091,186156,1/25/2018,,9,11.52,2.52,162.25,06-Akron,akron,,408.87
672370,210405,11/22/2017,12/8/2017,10,13,3,136.25,05-Elyria,Lorain,,408.75
677492,224556,1/31/2018,,10.5,13.86,3.36,121.5,03-Independence,CLEVELAND ,Craigslist,408.24
670948,207848,11/7/2017,11/25/2017,11,14.85,3.85,106,11-Florence,Cincinnati,Indeed,408.1
671258,210445,11/6/2017,12/28/2017,8.75,11.7,2.95,138.25,12-Chicago,Country Club Hills,,407.8375
671251,210173,11/15/2017,1/22/2018,9,12.06,3.06,133,09-Lancaster,new lexington,Friend/Relative Referral,406.98
676711,223986,1/3/2018,1/24/2018,11,14.63,3.63,112,11-Florence,Independence,Friend/Relative Referral,406.56
672896,221371,12/1/2017,12/19/2017,13,17.23,4.23,96.1,07-Columbus East,canal winchester ,Walk-In,406.503
673585,221427,12/6/2017,12/16/2017,14.5,19.14,4.64,87.59,14-Louisville,Louisville,Friend/Relative Referral,406.4176
670589,209993,11/13/2017,11/29/2017,11,14.85,3.85,105.49,12-Chicago,Chicago,Walk-In,406.1365
671557,210590,11/20/2017,12/16/2017,14,18.48,4.48,90.57,14-Louisville,Louisville ,Friend/Relative Referral,405.7536
671075,210040,11/14/2017,12/15/2017,14.5,19.14,4.64,87.32,14-Louisville,Louisville,Indeed,405.1648
673814,221607,12/8/2017,12/29/2017,12,15.96,3.96,102.2,11-Florence,cincinnati,Friend/Relative Referral,404.712
670262,209655,11/9/2017,11/24/2017,15,19.65,4.65,86.98,11-Florence,Glencoe,,404.457
677205,224334,1/26/2018,,10,13.25,3.25,124.4,12-Chicago,Romeoville,Walk-In,404.3
665882,186317,9/13/2017,10/27/2017,10.5,13.55,3.05,132.5,07-Columbus East,Columbus ,,404.125
669517,209331,11/6/2017,12/3/2017,9,11.88,2.88,140.25,08-Columbus West,columbus,,403.92
673751,209920,12/3/2017,12/30/2017,12.5,16.63,4.13,97.65,11-Florence,Newport,Newspaper Ad,403.2945
673241,220873,12/6/2017,1/2/2018,9.74,13.34,3.6,112,05-Elyria,Elyria,,403.2
668904,208293,10/23/2017,11/19/2017,9,11.7,2.7,149.25,05-Elyria,Lorain,Indeed,402.975
677130,207309,1/25/2018,,9.5,12.83,3.33,121,06-Akron,Akron,Newspaper Ad,402.93
668199,186734,10/23/2017,2/2/2018,9,11.43,2.43,165.58,08-Columbus West,COLUMBUS,Friend/Relative Referral,402.3594
668200,186739,10/23/2017,2/2/2018,9,11.43,2.43,165.57,08-Columbus West,COLUMBUS,Friend/Relative Referral,402.3351
672638,210600,11/20/2017,12/7/2017,11,14.85,3.85,104.5,10-West Chester,Cincinnati ,Friend/Relative Referral,402.325
665903,186418,9/18/2017,10/3/2017,10.5,14.7,4.2,95.75,06-Akron,Akron,Indeed,402.15
674963,221561,12/18/2017,1/14/2018,11,14.08,3.08,130.5,06-Akron,Ravenna,Indeed,401.94
676848,221132,1/16/2018,,11.3,15.03,3.73,107.72,07-Columbus East,columbus,Friend/Relative Referral,401.7956
671598,210148,11/19/2017,12/3/2017,13,17.04,4.04,99.39,07-Columbus East,columbus,Walk-In,401.5356
674689,221025,12/17/2017,1/9/2018,11,14.63,3.63,110.58,14-Louisville,Jeffersonville,Craigslist,401.4054
665671,186055,9/9/2017,9/30/2017,11,14.63,3.63,110.43,14-Louisville,louisville,Craigslist,400.8609
675798,207637,12/31/2017,,9,11.52,2.52,158.94,12-Chicago,Naperville,Friend/Relative Referral,400.5288
674964,221407,12/18/2017,1/14/2018,10.25,13.12,2.87,139.5,06-Akron,Akron,Indeed,400.365
673842,221413,12/7/2017,12/29/2017,12,15.96,3.96,101,11-Florence,Covington,,399.96
673581,221280,12/6/2017,12/16/2017,14.5,19.14,4.64,86.17,14-Louisville,Louisville,Indeed,399.8288
673203,221863,11/27/2017,12/28/2017,8.75,11.7,2.95,135.5,12-Chicago,chicago hights ,,399.725
673644,220816,12/4/2017,12/29/2017,10.5,14.39,3.89,102.75,11-Florence,Cincinnati,,399.6975
673642,220817,12/4/2017,12/28/2017,10.5,14.39,3.89,102.75,11-Florence,Cincinnati,Walk-In,399.6975
673299,221494,12/4/2017,12/29/2017,9.75,12.87,3.12,128,06-Akron,Akron,,399.36
677590,224191,2/2/2018,,9.75,12.87,3.12,128,06-Akron,Akron,Zip Recruiter,399.36
668257,207824,10/24/2017,11/17/2017,8.15,10.76,2.61,153,03-Independence,cleveland,Craigslist,399.33
676513,223740,1/17/2018,,9.25,12.16,2.91,137,03-Independence,Maple Hts ,Indeed,398.67
671112,207631,11/9/2017,12/16/2017,12,15.96,3.96,100.66,11-Florence,Florence ,,398.6136
673185,221674,12/7/2017,12/27/2017,10,13.2,3.2,124.52,09-Lancaster,Logan,Craigslist,398.464
673060,221350,11/30/2017,12/16/2017,14.5,19.14,4.64,85.83,14-Louisville,Louisville,Walk-In,398.2512
675731,208386,1/3/2018,1/23/2018,10,13.8,3.8,104.7,08-Columbus West,columbus,Friend/Relative Referral,397.86
675676,210237,1/3/2018,1/24/2018,9.75,12.87,3.12,127.5,06-Akron,Akron,Indeed,397.8
