Item_ID,AIdent,Hours_Worked,Activation,Completion
666337,187018,9.5,9/17/2017,9/24/2017
666440,187019,5.98,9/23/2017,9/30/2017
666423,187020,11.98,9/23/2017,9/30/2017
666505,187021,55.25,10/1/2017,10/15/2017
666500,187022,53.25,10/1/2017,10/15/2017
668259,187025,227,10/15/2017,11/19/2017
671981,187025,110.37,11/19/2017,12/3/2017
674071,187025,231.29,12/10/2017,1/14/2018
666606,187027,1,9/24/2017,10/1/2017
666624,187028,1,9/24/2017,10/1/2017
666640,187029,48.13,9/24/2017,10/8/2017
667116,187029,199.85,10/1/2017,11/26/2017
666436,187030,13.5,9/24/2017,10/8/2017
666648,187031,15.75,9/24/2017,10/1/2017
667327,187031,17.48,10/8/2017,10/15/2017
668440,187031,8,10/15/2017,10/22/2017
668642,187031,9,10/15/2017,10/22/2017
672545,187036,18.63,11/19/2017,12/3/2017
673570,187036,63.68,12/3/2017,12/17/2017
666434,187038,120,9/24/2017,10/22/2017
666657,187040,95.89,10/1/2017,10/22/2017
668225,187040,8,10/15/2017,10/22/2017
676470,187040,9.28,1/7/2018,1/14/2018
666599,187041,16.07,9/24/2017,10/1/2017
666598,187042,16.03,9/24/2017,10/1/2017
666666,187045,198.41,10/1/2017,11/12/2017
672869,187045,17.5,11/26/2017,12/3/2017
672904,187045,43.4,12/3/2017,12/10/2017
667216,187049,524.62,10/1/2017,2/4/2018
666722,187052,8.2,10/1/2017,10/8/2017
666723,187052,10.07,10/1/2017,10/8/2017
666356,187054,4,9/17/2017,9/24/2017
666526,187057,8,9/24/2017,10/1/2017
666611,187058,20.76,9/24/2017,10/8/2017
667080,187058,0,10/1/2017,10/8/2017
672240,187058,4,11/19/2017,11/26/2017
673725,187058,8,12/3/2017,12/10/2017
666523,187060,8,9/24/2017,10/1/2017
666524,187061,8,9/24/2017,10/1/2017
666711,187064,24,9/24/2017,10/8/2017
666482,187068,293.75,9/24/2017,11/19/2017
666433,187069,48,9/24/2017,10/8/2017
667796,187075,16,10/1/2017,10/8/2017
666555,187076,4,10/1/2017,10/8/2017
667793,187076,127.08,10/15/2017,11/12/2017
671378,187076,217.5,11/12/2017,12/24/2017
666491,187077,107,10/1/2017,10/29/2017
666951,187078,172.05,10/1/2017,11/5/2017
666576,187080,193.5,9/24/2017,11/19/2017
666468,187081,1.5,9/24/2017,10/1/2017
666480,187085,914,9/24/2017,2/25/2018
667644,187086,63.1,10/8/2017,10/22/2017
669505,187086,47.5,10/29/2017,11/12/2017
672510,187086,25.5,11/19/2017,12/10/2017
667144,187090,149.75,10/1/2017,10/29/2017
666786,187092,11.25,9/24/2017,10/15/2017
667887,187092,66.5,10/8/2017,12/31/2017
666544,187094,168.11,10/1/2017,11/5/2017
670471,187094,140.69,11/5/2017,12/3/2017
667131,187095,193.75,10/1/2017,11/5/2017
669407,187095,376.27,11/5/2017,1/21/2018
667884,187100,16.5,10/15/2017,10/22/2017
666631,187102,15.7,9/24/2017,10/1/2017
667324,187102,17.46,10/8/2017,10/15/2017
667981,187102,18.8,10/15/2017,10/22/2017
666565,187103,14,10/1/2017,10/8/2017
666546,187107,201.02,10/1/2017,11/5/2017
670472,187107,291.41,11/5/2017,12/17/2017
674644,187107,272.46,12/17/2017,2/4/2018
666545,187108,77.6,10/1/2017,10/15/2017
667321,187110,16,10/1/2017,10/8/2017
669266,187110,16,10/22/2017,10/29/2017
666695,187112,4,9/24/2017,10/1/2017
666779,187124,13.5,9/24/2017,10/8/2017
667883,187124,54.25,10/8/2017,2/18/2018
666693,187134,6.5,9/24/2017,10/1/2017
666689,187137,20.25,9/24/2017,2/25/2018
669299,187137,680.25,10/22/2017,2/25/2018
666691,187139,29.75,9/24/2017,12/17/2017
670139,187139,155.25,10/29/2017,2/25/2018
673796,187139,19,12/3/2017,12/10/2017
666533,187141,200.7,10/1/2017,11/5/2017
670418,187141,188.75,11/5/2017,12/3/2017
666684,187142,12.75,9/24/2017,11/5/2017
667890,187142,225.75,10/8/2017,2/25/2018
667647,187147,411.3,10/8/2017,1/7/2018
667346,187150,143.75,10/1/2017,10/29/2017
666484,187152,452.75,10/1/2017,12/31/2017
676061,187152,171.25,12/31/2017,2/4/2018
666567,187154,8,10/1/2017,10/8/2017
675354,187155,37,12/24/2017,1/7/2018
666692,187158,4.5,9/24/2017,10/1/2017
666661,187159,428.45,10/1/2017,12/17/2017
674890,187159,363.6,12/17/2017,2/25/2018
674512,187161,11.5,12/17/2017,12/24/2017
675283,187161,27.5,12/24/2017,1/7/2018
667200,187163,9,10/1/2017,10/8/2017
666655,187164,205.29,10/1/2017,11/12/2017
667360,187165,413.95,10/1/2017,1/28/2018
666824,187169,17.98,9/30/2017,10/7/2017
667279,187171,102,10/1/2017,10/15/2017
672754,187171,107.75,11/26/2017,12/17/2017
667275,187172,10,10/1/2017,10/8/2017
672751,187172,28.75,11/26/2017,12/3/2017
666554,187173,8,10/1/2017,10/8/2017
666674,187174,89.6,10/1/2017,10/22/2017
668882,187179,41,10/29/2017,11/5/2017
667351,187180,84.75,10/8/2017,10/22/2017
673323,187180,458.5,12/3/2017,2/25/2018
666680,187183,838,10/1/2017,2/25/2018
667571,187185,32.5,10/15/2017,10/22/2017
668342,187186,15.83,10/15/2017,10/22/2017
666548,187187,21.99,10/1/2017,10/15/2017
666549,187188,8.88,10/1/2017,10/8/2017
666550,187191,118.1,10/1/2017,11/5/2017
666644,187192,64,9/24/2017,10/8/2017
667091,187192,161.01,10/8/2017,11/5/2017
666646,187193,56.55,9/24/2017,10/8/2017
667288,187193,395.41,10/8/2017,12/17/2017
674463,187193,263.52,12/17/2017,2/25/2018
667177,187196,413.72,10/1/2017,12/24/2017
667229,187199,31.6,10/1/2017,10/8/2017
667396,187199,7.47,10/8/2017,10/15/2017
667170,207209,836,10/1/2017,2/25/2018
666669,207210,193.9,10/1/2017,11/5/2017
670419,207210,304.14,11/5/2017,12/17/2017
674593,207210,369.38,12/17/2017,2/25/2018
666947,207211,415.28,10/1/2017,12/17/2017
674892,207211,160,12/17/2017,1/28/2018
666826,207212,84.73,9/30/2017,10/21/2017
671718,207212,314.64,11/18/2017,1/27/2018
670149,207214,81,10/29/2017,11/26/2017
666736,207215,118.37,10/1/2017,10/22/2017
666834,207218,8,10/1/2017,10/8/2017
666815,207221,60.96,10/1/2017,10/15/2017
668006,207221,47.99,10/1/2017,10/22/2017
668672,207221,21.32,10/22/2017,10/29/2017
672535,207221,116.03,11/19/2017,12/17/2017
666670,207222,35.2,10/1/2017,10/15/2017
667348,207223,92.75,10/1/2017,10/22/2017
666671,207225,5,10/1/2017,10/8/2017
666602,207231,69.25,10/1/2017,10/15/2017
667639,207231,151.75,10/15/2017,11/12/2017
667322,207232,7.91,10/8/2017,10/15/2017
666551,207234,35.15,10/1/2017,10/15/2017
675333,207241,5,12/24/2017,12/31/2017
676056,207241,144.5,12/31/2017,1/28/2018
677218,207241,171.5,1/28/2018,2/25/2018
666585,207242,261.67,10/1/2017,12/3/2017
666933,207248,69.9,10/1/2017,10/15/2017
666929,207249,747.73,10/8/2017,2/25/2018
666698,207250,161.42,10/1/2017,11/5/2017
667021,207251,361,10/8/2017,12/3/2017
672817,207251,127.4,12/3/2017,12/24/2017
666673,207259,7.4,10/1/2017,10/8/2017
666679,207261,422.25,10/1/2017,1/14/2018
677875,207261,106.5,2/4/2018,2/25/2018
666918,207262,23,10/1/2017,10/8/2017
666919,207263,23,10/1/2017,10/8/2017
667809,207263,24,10/15/2017,10/22/2017
667077,207265,74.58,10/1/2017,10/15/2017
667965,207265,654.8,10/15/2017,2/25/2018
667037,207271,808,10/1/2017,2/25/2018
667640,207272,48,10/15/2017,10/22/2017
671808,207272,29.11,11/12/2017,11/19/2017
667643,207273,4.5,10/8/2017,10/15/2017
667372,207279,94,10/8/2017,10/29/2017
666748,207281,57.09,10/1/2017,10/22/2017
668447,207284,48,10/22/2017,11/5/2017
670331,207286,24.9,11/5/2017,11/19/2017
666924,207287,10,10/8/2017,10/15/2017
666706,207290,57.08,10/1/2017,10/15/2017
670959,207290,3,11/12/2017,11/19/2017
672718,207290,5.5,11/26/2017,12/3/2017
666676,207291,17,10/1/2017,10/8/2017
666675,207292,16.96,10/1/2017,10/8/2017
666888,207293,374.25,10/1/2017,12/24/2017
667370,207295,48,10/8/2017,10/22/2017
666728,207296,32,10/1/2017,10/8/2017
666863,207303,5.25,9/24/2017,10/1/2017
666744,207305,177.17,10/1/2017,11/5/2017
670423,207305,254.36,11/5/2017,12/17/2017
674596,207305,256.91,12/17/2017,2/4/2018
666610,207308,211.75,9/24/2017,11/5/2017
669899,207308,604,10/29/2017,2/25/2018
667132,207309,146.5,10/1/2017,11/5/2017
669474,207309,237.25,11/5/2017,12/31/2017
675446,207309,113.75,12/31/2017,1/28/2018
677130,207309,121,1/21/2018,2/18/2018
666833,207312,16.25,10/1/2017,10/15/2017
667742,207314,555,10/8/2017,1/7/2018
666825,207317,63.98,9/30/2017,10/21/2017
666862,207318,32.75,9/24/2017,11/19/2017
668519,207318,8,10/15/2017,10/22/2017
669323,207318,9.5,10/22/2017,10/29/2017
671725,207318,198,11/12/2017,12/31/2017
671739,207318,11,11/12/2017,11/19/2017
667422,207319,544.75,10/8/2017,1/14/2018
669330,207321,16.8,10/29/2017,11/5/2017
670434,207321,7.92,11/5/2017,11/12/2017
667173,207322,17.82,10/1/2017,10/8/2017
667357,207323,61.94,10/1/2017,10/22/2017
667356,207324,61.92,10/1/2017,10/22/2017
666849,207325,31.5,9/24/2017,2/25/2018
667897,207325,196.75,10/8/2017,11/26/2017
666776,207327,14,9/24/2017,1/28/2018
670159,207327,24,10/29/2017,12/3/2017
666667,207330,4,9/24/2017,10/1/2017
667283,207330,210,10/1/2017,11/5/2017
671256,207330,117.25,11/5/2017,12/3/2017
668296,207335,12.53,10/15/2017,10/22/2017
667665,207339,38,10/8/2017,10/22/2017
666787,207344,40.75,9/24/2017,12/3/2017
667355,207344,776,10/1/2017,2/25/2018
671848,207344,10,11/12/2017,2/25/2018
666880,207346,8,10/1/2017,10/8/2017
667252,207349,20.71,10/8/2017,10/15/2017
668262,207349,8,10/15/2017,10/22/2017
668477,207349,5.62,10/15/2017,10/22/2017
666879,207351,183.25,10/1/2017,11/5/2017
667285,207358,6,10/1/2017,10/8/2017
672781,207358,22,11/26/2017,12/3/2017
666881,207359,16,10/1/2017,10/15/2017
666821,207363,75,9/24/2017,10/15/2017
678104,207363,86.5,2/11/2018,2/25/2018
667436,207364,852.5,10/15/2017,2/18/2018
667604,207366,19.62,10/8/2017,10/15/2017
667960,207366,745.42,10/15/2017,2/25/2018
666789,207368,47.25,9/24/2017,10/8/2017
669482,207368,15.83,10/29/2017,11/5/2017
675559,207368,206.5,12/24/2017,2/25/2018
673918,207369,10,12/10/2017,12/24/2017
669964,207370,26.25,11/5/2017,11/12/2017
671921,207370,15.85,11/12/2017,11/26/2017
666896,207371,212.97,10/1/2017,11/12/2017
666820,207372,37.5,9/24/2017,10/8/2017
667878,207372,73.19,10/15/2017,11/19/2017
672282,207372,9.33,11/19/2017,11/26/2017
666791,207375,254,9/24/2017,12/10/2017
668042,207383,149.25,10/15/2017,11/12/2017
670001,207383,465.75,11/12/2017,2/4/2018
667039,207385,119.5,10/8/2017,10/29/2017
671337,207385,369,11/12/2017,1/21/2018
670028,207386,42,10/29/2017,11/12/2017
668789,207387,33.92,10/22/2017,11/5/2017
668788,207388,34.13,10/22/2017,11/5/2017
666816,207389,139,9/24/2017,10/29/2017
669402,207391,608.25,10/29/2017,2/25/2018
667286,207392,21,10/1/2017,10/15/2017
670924,207392,255.5,10/29/2017,12/24/2017
669138,207393,18,10/29/2017,11/5/2017
671129,207393,323.25,11/12/2017,1/21/2018
666818,207394,61.5,9/24/2017,10/15/2017
666817,207396,30,9/24/2017,10/1/2017
667304,207396,389.9,10/1/2017,12/24/2017
666819,207397,19.5,9/24/2017,10/15/2017
669401,207397,7.5,10/22/2017,10/29/2017
667738,207399,19.52,10/8/2017,10/15/2017
667608,207400,1.5,10/8/2017,10/15/2017
667162,207401,8.95,10/1/2017,10/8/2017
667163,207401,20.65,10/1/2017,10/8/2017
667546,207401,433.78,10/8/2017,12/3/2017
673427,207401,198.12,12/3/2017,1/21/2018
673664,207401,75.27,12/3/2017,12/17/2017
675039,207401,45.88,12/17/2017,12/31/2017
677198,207401,186.1,1/21/2018,2/25/2018
669317,207402,139,10/22/2017,11/26/2017
669314,207406,635.75,10/29/2017,2/25/2018
676906,207411,285,1/14/2018,2/25/2018
667333,207412,53.5,10/1/2017,10/15/2017
673386,207412,279,12/3/2017,2/4/2018
667041,207414,24,10/1/2017,10/15/2017
667040,207415,264,10/1/2017,11/26/2017
666841,207418,60,9/24/2017,10/8/2017
666840,207419,186,9/24/2017,11/5/2017
670851,207419,36.47,11/12/2017,11/19/2017
668054,207420,705.5,10/15/2017,2/25/2018
667358,207424,130.38,10/1/2017,11/5/2017
670474,207424,54.77,11/5/2017,11/26/2017
667254,207425,48.95,10/8/2017,10/15/2017
668021,207425,32.33,10/15/2017,10/22/2017
668685,207425,65.93,10/22/2017,11/5/2017
670553,207425,72.3,11/5/2017,11/26/2017
668173,207428,15.5,10/15/2017,10/22/2017
668848,207428,9,10/29/2017,11/5/2017
669062,207430,37,10/29/2017,11/5/2017
670428,207430,259.36,11/5/2017,12/17/2017
674598,207430,139.79,12/17/2017,1/14/2018
671025,207433,10.05,11/5/2017,11/12/2017
671802,207433,323.5,11/12/2017,1/7/2018
676210,207433,119,12/31/2017,2/18/2018
667031,207434,36,10/8/2017,10/22/2017
666908,207436,247.75,10/1/2017,12/3/2017
667187,207438,411.5,10/8/2017,1/7/2018
669054,207439,26.92,10/29/2017,11/5/2017
677941,207442,103.75,2/4/2018,2/25/2018
667420,207449,103,10/8/2017,11/5/2017
672841,207449,2,11/26/2017,12/3/2017
676597,207449,15.5,1/14/2018,1/21/2018
667769,207456,582.68,10/8/2017,1/21/2018
667615,207457,794,10/8/2017,2/25/2018
667677,207461,16.25,10/8/2017,10/15/2017
667334,207464,797.25,10/8/2017,2/25/2018
666997,207465,332.75,10/8/2017,12/17/2017
667737,207466,132.03,10/8/2017,11/26/2017
667293,207468,30,10/1/2017,10/8/2017
666885,207469,1.5,10/1/2017,10/8/2017
666884,207470,1.5,10/1/2017,10/8/2017
667264,207474,45,10/1/2017,10/15/2017
667309,207477,4.5,10/1/2017,10/8/2017
667306,207478,27,10/1/2017,11/26/2017
667894,207478,602.5,10/8/2017,2/25/2018
673195,207478,119.5,11/26/2017,1/7/2018
676005,207478,18.5,12/31/2017,1/14/2018
667930,207479,517.5,10/15/2017,1/21/2018
667272,207480,49,10/1/2017,10/22/2017
671264,207480,315,11/5/2017,1/7/2018
666925,207481,16,10/8/2017,10/15/2017
667866,207481,26,10/8/2017,10/22/2017
668300,207481,65.25,10/15/2017,11/5/2017
667872,207488,60.8,10/15/2017,10/29/2017
667873,207488,81.4,10/29/2017,11/12/2017
670811,207488,15,11/12/2017,11/19/2017
672477,207488,440.05,11/26/2017,2/25/2018
666926,207489,40,10/8/2017,10/15/2017
673023,207489,57.9,12/2/2017,12/16/2017
677594,207489,9.5,1/28/2018,2/4/2018
672406,207493,59.25,11/19/2017,12/3/2017
667165,207495,6.5,10/8/2017,10/15/2017
676307,207495,74.75,1/14/2018,1/28/2018
677741,207495,48.5,1/28/2018,2/4/2018
667749,207496,24.25,10/8/2017,10/22/2017
677564,207497,168.25,1/28/2018,2/25/2018
668061,207498,13.02,10/15/2017,10/22/2017
667739,207499,99.77,10/8/2017,11/5/2017
668975,207501,6,10/22/2017,10/29/2017
667609,207502,1.5,10/8/2017,10/15/2017
668370,207502,361.98,10/15/2017,12/31/2017
667472,207505,8,10/8/2017,10/15/2017
667882,207509,3.3,10/8/2017,10/15/2017
667148,207510,577,10/8/2017,1/14/2018
677174,207510,192,1/28/2018,2/25/2018
667865,207518,40.23,10/8/2017,10/22/2017
668412,207518,12.3,10/22/2017,10/29/2017
670094,207518,45.5,11/5/2017,11/19/2017
673378,207518,341.5,12/3/2017,2/25/2018
667864,207519,40.1,10/8/2017,10/22/2017
667924,207519,54,10/15/2017,10/29/2017
670095,207519,43.11,11/5/2017,11/19/2017
673009,207519,24.3,12/3/2017,12/10/2017
675353,207519,253.97,12/31/2017,2/25/2018
668480,207520,381.41,10/15/2017,12/24/2017
667721,207523,59.6,10/8/2017,10/15/2017
668127,207523,41.57,10/15/2017,10/22/2017
668781,207523,66.74,10/22/2017,11/5/2017
670721,207523,282,11/5/2017,12/17/2017
674838,207523,109.82,12/17/2017,1/7/2018
667029,207524,18.5,10/8/2017,10/15/2017
670101,207524,32,11/5/2017,11/12/2017
667718,207526,16,10/8/2017,10/15/2017
667413,207527,30,10/1/2017,12/3/2017
671729,207527,9.5,11/12/2017,11/19/2017
671730,207527,40.5,11/12/2017,12/3/2017
672482,207527,50.25,11/19/2017,12/31/2017
675499,207527,8.5,12/24/2017,12/31/2017
668290,207529,16,10/22/2017,10/29/2017
667418,207530,7,10/1/2017,11/5/2017
668520,207532,6,9/24/2017,10/1/2017
669070,207536,45.08,10/29/2017,11/5/2017
670430,207536,156.4,11/5/2017,12/10/2017
667137,207543,5.12,10/8/2017,10/15/2017
667680,207543,5.5,10/8/2017,10/15/2017
669667,207543,9,10/29/2017,11/5/2017
667266,207547,30,10/1/2017,10/8/2017
667880,207554,282,10/8/2017,12/24/2017
667190,207558,172,10/8/2017,11/19/2017
667191,207559,172,10/8/2017,11/19/2017
669200,207561,551.38,10/22/2017,1/21/2018
668172,207562,10.2,10/15/2017,10/22/2017
672946,207562,116,11/26/2017,12/24/2017
675307,207562,9.5,12/24/2017,12/31/2017
676786,207562,10,1/21/2018,1/28/2018
667243,207566,39.5,10/8/2017,10/15/2017
668014,207566,46.12,10/15/2017,10/22/2017
668679,207566,43.43,10/22/2017,11/5/2017
670549,207566,269.46,11/5/2017,12/17/2017
674769,207566,411.97,12/17/2017,2/25/2018
667230,207568,7.5,10/8/2017,10/15/2017
676731,207568,41,1/21/2018,2/4/2018
668895,207569,42.37,10/22/2017,11/5/2017
670488,207569,255.63,11/5/2017,12/17/2017
674534,207569,79.22,12/17/2017,1/7/2018
668897,207570,42.39,10/22/2017,11/5/2017
670489,207570,256.08,11/5/2017,12/17/2017
674535,207570,79.27,12/17/2017,1/7/2018
669066,207571,44.95,10/29/2017,11/5/2017
670429,207571,243.76,11/5/2017,12/17/2017
674599,207571,306.71,12/17/2017,2/25/2018
667019,207572,7.5,9/24/2017,10/1/2017
668175,207573,15.5,10/15/2017,10/22/2017
668972,207573,9,10/29/2017,11/5/2017
669975,207576,20.01,11/5/2017,11/26/2017
667834,207577,792,10/8/2017,2/25/2018
667723,207582,39.57,10/8/2017,10/15/2017
668129,207582,53.16,10/15/2017,10/22/2017
668782,207582,48.53,10/22/2017,11/5/2017
670722,207582,222.83,11/5/2017,12/17/2017
667587,207583,37.11,10/8/2017,10/15/2017
668122,207583,26.78,10/15/2017,10/22/2017
668778,207583,24.3,10/22/2017,11/5/2017
670718,207583,62.25,11/5/2017,12/3/2017
676074,207583,4.5,12/31/2017,1/7/2018
667188,207584,11.25,10/8/2017,10/15/2017
667192,207585,11.25,10/8/2017,10/15/2017
667746,207589,38.25,10/8/2017,10/22/2017
672131,207589,31.25,11/26/2017,12/3/2017
667186,207593,478.75,10/8/2017,1/14/2018
667247,207596,39.46,10/8/2017,10/15/2017
668018,207596,40.82,10/15/2017,10/22/2017
668683,207596,8.2,10/22/2017,10/29/2017
674131,207596,34.75,12/10/2017,12/17/2017
668151,207597,16,10/15/2017,10/22/2017
675665,207597,117.5,12/31/2017,1/28/2018
669363,207598,22.47,10/29/2017,11/5/2017
670477,207598,70.24,11/5/2017,11/26/2017
671867,207599,32.3,11/12/2017,11/19/2017
669481,207600,435,10/22/2017,2/4/2018
677974,207600,65.75,2/4/2018,2/18/2018
667043,207601,375.75,10/1/2017,12/24/2017
667905,207605,105.5,10/15/2017,11/12/2017
677779,207610,178.25,1/28/2018,2/25/2018
667179,207611,158.96,10/8/2017,11/12/2017
668319,207614,112.13,10/15/2017,11/5/2017
667242,207615,9,10/8/2017,10/15/2017
667262,207616,322,10/1/2017,2/25/2018
667240,207617,39.52,10/8/2017,10/15/2017
668012,207617,49.94,10/15/2017,10/22/2017
668677,207617,8.97,10/22/2017,10/29/2017
667062,207622,19,10/1/2017,10/15/2017
667393,207623,339.25,10/8/2017,12/10/2017
667428,207624,133,10/8/2017,11/19/2017
667429,207624,39,10/1/2017,10/8/2017
667245,207630,39.53,10/8/2017,10/15/2017
668016,207630,22.45,10/15/2017,10/22/2017
668681,207630,8,10/22/2017,11/5/2017
667234,207631,39.45,10/8/2017,10/15/2017
668008,207631,22.28,10/15/2017,10/22/2017
668673,207631,21.49,10/22/2017,11/5/2017
671112,207631,100.66,11/5/2017,12/3/2017
668608,207632,22.2,10/22/2017,10/29/2017
667178,207634,8,10/8/2017,10/15/2017
673956,207634,18.5,12/3/2017,12/10/2017
667407,207635,42.5,10/1/2017,12/3/2017
669313,207635,89.25,10/22/2017,11/26/2017
673762,207635,24.75,12/3/2017,12/31/2017
667301,207636,900.8,10/1/2017,2/25/2018
667364,207637,151.79,10/8/2017,11/5/2017
671015,207637,193.43,11/5/2017,12/3/2017
673479,207637,84.85,12/3/2017,12/17/2017
675124,207637,73.31,12/17/2017,12/31/2017
675798,207637,158.94,12/31/2017,2/4/2018
677706,207637,88.7,1/28/2018,2/25/2018
667278,207638,26.5,10/1/2017,10/15/2017
667246,207643,39.5,10/8/2017,10/15/2017
668017,207643,21.78,10/15/2017,10/22/2017
668682,207643,25.71,10/22/2017,11/5/2017
671771,207643,62.39,11/12/2017,12/3/2017
668150,207646,12.25,10/15/2017,10/22/2017
667156,207648,759.5,10/8/2017,2/25/2018
667174,207649,22.5,10/1/2017,10/8/2017
667271,207650,60,10/1/2017,10/15/2017
667270,207652,444.25,10/1/2017,12/31/2017
667387,207654,288.32,10/8/2017,12/3/2017
667439,207656,134.16,10/8/2017,11/5/2017
670425,207656,43.05,11/5/2017,11/12/2017
673068,207656,11.18,11/26/2017,12/3/2017
668183,207657,416.3,10/15/2017,1/14/2018
667577,207658,1.25,10/8/2017,10/15/2017
673960,207665,247.75,12/10/2017,2/11/2018
668862,207667,181,10/29/2017,12/3/2017
668429,207668,806,10/15/2017,2/25/2018
668596,207669,149.5,10/22/2017,12/3/2017
673112,207669,270.8,11/26/2017,1/28/2018
670804,207670,22.75,11/5/2017,11/19/2017
668273,207673,1065.5,10/15/2017,2/25/2018
667763,207675,179.08,10/8/2017,11/19/2017
669611,207676,2.56,11/5/2017,11/12/2017
669610,207677,2.56,11/5/2017,11/12/2017
668053,207679,588.25,10/15/2017,2/11/2018
667388,207680,818,10/8/2017,2/25/2018
667237,207681,25.85,10/8/2017,10/15/2017
668010,207681,15.93,10/15/2017,10/22/2017
668675,207681,15.12,10/22/2017,11/5/2017
668331,207683,40,10/15/2017,10/29/2017
671234,207683,145.1,11/11/2017,12/9/2017
667767,207684,207.81,10/8/2017,11/26/2017
667596,207688,484,10/8/2017,1/14/2018
669418,207689,7,10/22/2017,10/29/2017
668504,207690,63.3,10/15/2017,10/29/2017
667724,207692,39.64,10/8/2017,10/15/2017
668144,207692,43.08,10/15/2017,10/22/2017
668784,207692,12.73,10/22/2017,10/29/2017
667405,207695,16,10/8/2017,12/3/2017
668302,207695,48,10/15/2017,10/29/2017
668505,207696,7.15,10/15/2017,10/22/2017
669316,207698,586.33,10/22/2017,2/4/2018
667236,207699,328.16,10/8/2017,12/10/2017
667785,207701,24,10/8/2017,10/15/2017
677260,207708,131.25,1/28/2018,2/25/2018
667581,207711,11.48,10/8/2017,10/15/2017
667605,207712,425.26,10/15/2017,1/21/2018
676713,207712,172.5,1/14/2018,2/25/2018
668822,207713,55.75,10/22/2017,11/5/2017
672410,207713,4.4,11/19/2017,11/26/2017
667896,207714,2,10/8/2017,10/15/2017
674941,207719,30,12/17/2017,12/24/2017
677036,207719,95,1/14/2018,2/4/2018
667672,207725,437.65,10/8/2017,2/25/2018
667308,207737,96.75,10/8/2017,11/5/2017
669906,207737,611,10/29/2017,2/25/2018
668085,207740,24.53,10/8/2017,10/22/2017
669207,207740,23.35,10/22/2017,11/5/2017
667847,207741,4.25,10/8/2017,10/15/2017
677192,207742,63.25,1/28/2018,2/11/2018
667332,207746,55.75,10/1/2017,10/15/2017
673387,207746,337,12/3/2017,2/18/2018
667798,207747,73.66,10/8/2017,11/5/2017
667395,207748,8,10/8/2017,10/15/2017
667335,207749,9.5,10/1/2017,10/8/2017
667902,207750,4.5,10/1/2017,10/8/2017
677191,207751,59,1/28/2018,2/11/2018
667337,207752,35.5,10/1/2017,10/15/2017
667752,207753,55.75,10/8/2017,10/22/2017
668271,207753,31.75,10/22/2017,10/29/2017
