,Item_ID,AIdent,Activation,Completion,Pay_Rate,Bill_Rate,Margin,Hours_Worked,Branch,City,How_Heard,Profit
1845,671772,210304,11/14/2017,1/26/2018,13,16.77,3.77,312.1,12-Chicago,tinley park,Other web site,1176.617
1846,671773,210305,11/14/2017,12/22/2017,13,16.77,3.77,272.9,12-Chicago,Chicago,Other web site,1028.833
1847,675524,210305,1/4/2018,1/15/2018,11,14.19,3.19,53,12-Chicago,Chicago,Other web site,169.07
1848,671846,210330,11/16/2017,,13,16.77,3.77,301.6,12-Chicago,Chicago,Craigslist,1137.032
1849,671845,210399,11/16/2017,12/7/2017,13,16.77,3.77,133.5,12-Chicago,Chicago,,503.295
1850,674160,210399,12/16/2017,1/5/2018,12,15.48,3.48,20,12-Chicago,Chicago,,69.6
1851,671844,210400,11/15/2017,12/7/2017,13,16.77,3.77,134,12-Chicago,Chicago,Other web site,505.18
1852,674159,210400,12/16/2017,12/22/2017,12,15.48,3.48,20,12-Chicago,Chicago,Other web site,69.6
1853,671995,220726,11/22/2017,11/30/2017,13,16.77,3.77,50.5,12-Chicago,Chicago,Friend/Relative Referral,190.385
1854,672002,220732,11/20/2017,12/7/2017,13,16.77,3.77,37.5,12-Chicago,Joliet,Other web site,141.375
1855,671997,220733,11/20/2017,11/30/2017,13,16.77,3.77,50.5,12-Chicago,Chicago,Walk-In,190.385
1856,672000,220735,11/20/2017,11/30/2017,13,16.77,3.77,16,12-Chicago,Bolingbrook,Friend/Relative Referral,60.32
1857,673176,220735,12/7/2017,1/11/2018,11,14.85,3.85,113.97,12-Chicago,Bolingbrook,Friend/Relative Referral,438.7845
1858,671996,220745,11/20/2017,12/6/2017,13,16.77,3.77,8.5,12-Chicago,Palos Hills,,32.045
1859,671998,220796,11/20/2017,11/28/2017,13,16.77,3.77,31,12-Chicago,Chicago,,116.87
1860,672006,220862,11/20/2017,11/30/2017,13,16.77,3.77,57.5,12-Chicago,Bolingbrook,,216.775
1861,673108,220878,11/28/2017,12/7/2017,13,16.77,3.77,8,12-Chicago,East Chicago,Walk-In,30.16
1862,672252,220915,11/19/2017,12/31/2017,13,16.77,3.77,240.9,12-Chicago,Chicago,,908.193
1863,672720,221228,11/29/2017,12/29/2017,13,16.77,3.77,134,12-Chicago,Chicago,Other web site,505.18
1864,672724,221255,11/29/2017,12/5/2017,13,16.77,3.77,16,12-Chicago,Burbank,Walk-In,60.32
1865,672722,221256,11/29/2017,12/5/2017,13,16.77,3.77,16,12-Chicago,Chicago,Walk-In,60.32
1866,672485,221300,11/25/2017,12/22/2017,13,16.77,3.77,209.1,12-Chicago,Joliet ,,788.307
1867,676244,221300,12/28/2017,2/5/2018,10.35,13.66,3.31,93.25,12-Chicago,Joliet ,,308.6575
1868,675326,221300,12/28/2017,12/28/2017,10,13.2,3.2,39.53,12-Chicago,Joliet ,,126.496
1869,677535,221421,2/2/2018,,13,16.77,3.77,48,12-Chicago,Chicago ,,180.96
1870,673100,221421,11/27/2017,12/20/2017,12,15.48,3.48,201.6,12-Chicago,Chicago ,,701.568
1871,676015,221421,12/26/2017,,11,14.19,3.19,268.5,12-Chicago,Chicago ,,856.515
1872,672928,221590,12/4/2017,1/5/2018,13,16.77,3.77,193,12-Chicago,Bolingbrook,Friend/Relative Referral,727.61
1873,676448,221590,12/4/2017,1/19/2018,13,16.77,3.77,29.3,12-Chicago,Bolingbrook,Friend/Relative Referral,110.461
1874,672929,221599,12/5/2017,12/31/2017,13,16.77,3.77,115,12-Chicago,Chicago,Friend/Relative Referral,433.55
1875,673089,221657,12/5/2017,12/22/2017,13,16.77,3.77,118,12-Chicago,Bolingbrook,,444.86
1876,674352,222135,12/11/2017,12/29/2017,13,16.77,3.77,71.6,12-Chicago,Chicago,,269.932
1877,674403,222365,12/8/2017,12/22/2017,13,16.77,3.77,23,12-Chicago,joliet,Friend/Relative Referral,86.71
1878,675180,222757,12/10/2017,12/31/2017,13,16.77,3.77,34.2,12-Chicago,Joliet,,128.934
1879,676882,223990,12/10/2017,12/18/2017,13,16.77,3.77,8,12-Chicago,Joliet,,30.16
1880,673687,221883,12/12/2017,1/4/2018,12.5,16.69,4.19,147.44,06-Akron,Akron,Craigslist,617.7736
1881,673688,222068,12/12/2017,12/18/2017,12.5,16.69,4.19,78.1,06-Akron,Akron,Indeed,327.239
1882,675345,222068,12/18/2017,1/22/2018,11.5,15.35,3.85,148,06-Akron,Akron,Indeed,569.8
1883,674256,222193,12/19/2017,12/19/2017,12.5,16.69,4.19,9,06-Akron,Akron,Indeed,37.71
1884,674970,222580,12/26/2017,12/26/2017,12.5,16.69,4.19,8.5,06-Akron,Akron,Craigslist,35.615
1885,675341,222812,1/2/2018,1/15/2018,12.5,16.69,4.19,67.2,06-Akron,Valley City,Craigslist,281.568
1886,676286,208157,12/4/2017,1/12/2018,12,16.68,4.68,24.5,05-Elyria,lorain,Indeed,114.66
1887,673297,208157,12/4/2017,12/4/2017,11.5,15.99,4.49,166.5,05-Elyria,lorain,Indeed,747.585
1888,671594,208157,11/13/2017,12/3/2017,10.5,14.6,4.1,95.5,05-Elyria,lorain,Indeed,391.55
1889,668814,208157,10/25/2017,11/12/2017,9.5,13.21,3.71,96,05-Elyria,lorain,Indeed,356.16
1890,677089,222942,1/13/2018,,11.5,16.68,5.18,182.75,03-Independence,bedford,Zip Recruiter,946.645
1891,676046,222942,1/7/2018,1/12/2018,11,15.95,4.95,34,03-Independence,bedford,Zip Recruiter,168.3
1892,664675,184606,8/21/2017,8/25/2017,12.35,16.67,4.32,20,05-Elyria,Lorain,Friend/Relative Referral,86.4
1893,663662,184606,8/10/2017,8/11/2017,8.5,11.31,2.81,10,05-Elyria,Lorain,Friend/Relative Referral,28.1
1894,664674,184607,8/21/2017,8/25/2017,12.35,16.67,4.32,15.5,05-Elyria,Lorain,Friend/Relative Referral,66.96
1895,678387,184607,2/13/2018,,9,12.33,3.33,41.75,05-Elyria,Lorain,Friend/Relative Referral,139.0275
1896,663661,184607,8/10/2017,8/11/2017,8.5,11.31,2.81,10,05-Elyria,Lorain,Friend/Relative Referral,28.1
1897,667665,207339,10/9/2017,10/16/2017,12.35,16.67,4.32,38,05-Elyria,Lorain,Walk-In,164.16
1898,672411,209950,11/20/2017,11/29/2017,12.35,16.67,4.32,31.3,05-Elyria,lorain,,135.216
1899,672958,209950,11/30/2017,11/30/2017,10,13,3,4.5,05-Elyria,lorain,,13.5
1900,674010,221704,12/11/2017,12/14/2017,12.35,16.67,4.32,12.7,06-Akron,Lorain,Friend/Relative Referral,54.864
1901,674024,221704,12/15/2017,12/19/2017,10,14.5,4.5,24,06-Akron,Lorain,Friend/Relative Referral,108
1902,677726,221704,2/7/2018,,10,14,4,108,06-Akron,Lorain,Friend/Relative Referral,432
1903,678360,224628,2/13/2018,,12.35,16.67,4.32,12.6,05-Elyria,Lorain,Walk-In,54.432
1904,676075,184280,1/4/2018,1/20/2018,12.5,16.63,4.13,8.58,11-Florence,Florence,Flyer,35.4354
1905,676152,184793,1/3/2018,1/9/2018,12.5,16.63,4.13,12.25,11-Florence,erlanger ,Craigslist,50.5925
1906,665823,184793,9/19/2017,9/19/2017,11.5,15.24,3.74,7,11-Florence,erlanger ,Craigslist,26.18
1907,673853,185724,12/5/2017,1/1/2018,12.5,16.63,4.13,76.03,11-Florence,CINCINNATI,,314.0039
1908,664843,185724,8/31/2017,9/18/2017,12,15.84,3.84,51.81,11-Florence,CINCINNATI,,198.9504
1909,666756,185724,9/27/2017,10/9/2017,11,14.85,3.85,58.75,11-Florence,CINCINNATI,,226.1875
1910,666302,185724,9/22/2017,10/1/2017,10.25,13.94,3.69,8,11-Florence,CINCINNATI,,29.52
1911,676072,185933,1/1/2018,,12.5,16.63,4.13,284.62,10-West Chester,CINCINNATI,Indeed,1175.4806
1912,674952,185933,12/19/2017,12/29/2017,11.5,15.24,3.74,51.25,10-West Chester,CINCINNATI,Indeed,191.675
1913,669268,185933,10/23/2017,12/15/2017,11,14.85,3.85,185.75,10-West Chester,CINCINNATI,Indeed,715.1375
1914,676153,185950,1/3/2018,1/8/2018,12.5,16.63,4.13,18.33,11-Florence,erlanger,Walk-In,75.7029
1915,665824,185950,9/19/2017,9/19/2017,11.5,15.24,3.74,7,11-Florence,erlanger,Walk-In,26.18
1916,678061,186633,2/8/2018,,12.5,16.63,4.13,60.77,11-Florence,Covington,Friend/Relative Referral,250.9801
1917,666173,186633,9/25/2017,9/29/2017,11,14.58,3.58,8.25,11-Florence,Covington,Friend/Relative Referral,29.535
1918,668562,186885,10/25/2017,10/30/2017,12.5,16.63,4.13,37.18,06-Akron,akron,Indeed,153.5534
1919,668481,207953,10/18/2017,12/1/2017,12.5,16.63,4.13,212.55,11-Florence,CINCINNATI,Friend/Relative Referral,877.8315
1920,677961,207953,2/12/2018,2/14/2018,11.5,15.24,3.74,16,11-Florence,CINCINNATI,Friend/Relative Referral,59.84
1921,668559,208138,10/25/2017,12/26/2018,12.5,16.63,4.13,334.04,06-Akron,Cuyahoga Falls ,Indeed,1379.5852
1922,676248,208138,1/11/2018,1/16/2018,11.4,15.96,4.56,17.5,06-Akron,Cuyahoga Falls ,Indeed,79.8
1923,668561,208169,10/25/2017,11/26/2017,12.5,16.63,4.13,142.23,06-Akron,Canton,Indeed,587.4099
1924,668557,208224,10/25/2017,11/27/2017,12.5,16.63,4.13,202.41,06-Akron,AKRON,Craigslist,835.9533
1925,674167,208224,12/14/2017,,9.75,12.87,3.12,347.75,06-Akron,AKRON,Craigslist,1084.98
1926,668556,208374,10/25/2017,11/2/2017,12.5,16.63,4.13,55.77,06-Akron,akron,Indeed,230.3301
1927,675573,208374,1/2/2018,1/3/2018,10.5,14.7,4.2,12,06-Akron,akron,Indeed,50.4
1928,673094,208447,11/28/2017,1/5/2018,12.5,16.63,4.13,117.41,11-Florence,burlington,Indeed,484.9033
1929,668554,208477,10/25/2017,11/27/2017,12.5,16.63,4.13,188.06,06-Akron,uniontown,Craigslist,776.6878
1930,672531,208751,11/20/2017,12/16/2017,12.5,16.63,4.13,144.53,11-Florence,Cincinnati,Friend/Relative Referral,596.9089
1931,673901,209264,12/5/2017,12/16/2017,12.5,16.63,4.13,14.24,11-Florence,Cincinnati,Friend/Relative Referral,58.8112
1932,674216,209264,12/15/2017,12/20/2017,12,15.96,3.96,4.5,11-Florence,Cincinnati,Friend/Relative Referral,17.82
1933,673786,209616,12/6/2017,12/23/2017,12.5,16.63,4.13,63.56,11-Florence,florence,Friend/Relative Referral,262.5028
1934,675437,209961,12/27/2017,2/6/2018,12.5,16.63,4.13,38.97,11-Florence,cincinnati,Friend/Relative Referral,160.9461
1935,676073,210221,1/1/2018,,12.5,16.63,4.13,253.71,10-West Chester,Cincinnati,Friend/Relative Referral,1047.8223
1936,674954,210221,12/19/2017,12/29/2017,11.5,15.24,3.74,51.25,10-West Chester,Cincinnati,Friend/Relative Referral,191.675
1937,671790,210221,11/14/2017,12/5/2017,11,14.85,3.85,111.75,10-West Chester,Cincinnati,Friend/Relative Referral,430.2375
1938,673074,220914,11/29/2017,,12.5,16.63,4.13,491.46,11-Florence,Cincinnati,Friend/Relative Referral,2029.7298
1939,673053,220926,11/30/2017,12/16/2017,12.5,16.63,4.13,26.51,11-Florence,Cincinnati,Friend/Relative Referral,109.4863
1940,676954,220940,1/15/2018,2/6/2018,12.5,16.63,4.13,81.54,11-Florence,covington,Friend/Relative Referral,336.7602
1941,673944,220999,12/13/2017,1/8/2018,12.5,16.63,4.13,93.41,11-Florence,Cincinnati,Friend/Relative Referral,385.7833
1942,673111,220999,11/29/2017,12/12/2017,12,15.96,3.96,43.25,11-Florence,Cincinnati,Friend/Relative Referral,171.27
1943,673948,221108,11/30/2017,12/9/2017,12.5,16.63,4.13,4,11-Florence,hebron,Walk-In,16.52
1944,673098,221173,11/30/2017,12/16/2017,12.5,16.63,4.13,78.15,11-Florence,Florence,Walk-In,322.7595
1945,674139,221229,12/11/2017,12/16/2017,12.5,16.63,4.13,17.88,11-Florence,FLORENCE,Friend/Relative Referral,73.8444
1946,673850,221236,12/6/2017,12/22/2017,12.5,16.63,4.13,32.48,11-Florence,Cincinnati ,,134.1424
1947,674136,221524,12/11/2017,12/16/2017,12.5,16.63,4.13,23.17,11-Florence,cincinnati,Walk-In,95.6921
1948,673849,221639,12/6/2017,12/23/2017,12.5,16.63,4.13,51.81,10-West Chester,cincinnati,Indeed,213.9753
1949,673764,221642,12/5/2017,12/16/2017,12.5,16.63,4.13,14.24,11-Florence,cincinnati,Friend/Relative Referral,58.8112
1950,674235,221642,12/14/2017,12/20/2017,12,15.96,3.96,11.5,11-Florence,cincinnati,Friend/Relative Referral,45.54
1951,674408,221652,12/1/2017,12/14/2017,12.5,16.63,4.13,18.88,11-Florence,cincinnati,Craigslist,77.9744
1952,674083,221655,12/12/2017,12/23/2017,12.5,16.63,4.13,43.42,10-West Chester,Cincinnati,Walk-In,179.3246
1953,675123,221759,12/21/2017,12/23/2017,12.5,16.63,4.13,4.5,10-West Chester,cincinnati,Friend/Relative Referral,18.585
1954,674223,221759,12/13/2017,12/31/2017,12,15.96,3.96,28.75,10-West Chester,cincinnati,Friend/Relative Referral,113.85
1955,673848,221790,12/6/2017,,12.5,16.63,4.13,522.65,11-Florence,cincinnati,Newspaper Ad,2158.5445
1956,673794,221854,12/8/2017,12/30/2017,12.5,16.63,4.13,44.82,11-Florence,covington ky,Walk-In,185.1066
1957,673793,221862,12/8/2017,12/16/2017,12.5,16.63,4.13,6,11-Florence,Cleves,Craigslist,24.78
1958,675117,221865,12/20/2017,1/8/2018,12.5,16.63,4.13,6.58,10-West Chester,Cincinnati,Friend/Relative Referral,27.1754
1959,676533,221865,1/9/2018,1/15/2018,12,15.96,3.96,16,10-West Chester,Cincinnati,Friend/Relative Referral,63.36
1960,676687,221865,1/18/2018,1/21/2018,11.5,15.24,3.74,16.5,10-West Chester,Cincinnati,Friend/Relative Referral,61.71
1961,675114,221871,12/20/2017,1/8/2018,12.5,16.63,4.13,6.58,10-West Chester,Cincinnati ,Walk-In,27.1754
1962,676534,221871,1/9/2018,1/15/2018,12,15.96,3.96,16,10-West Chester,Cincinnati ,Walk-In,63.36
1963,676686,221871,1/18/2018,1/21/2018,11.5,15.24,3.74,16.5,10-West Chester,Cincinnati ,Walk-In,61.71
1964,673845,221914,12/5/2017,12/16/2017,12.5,16.63,4.13,38.82,11-Florence,cincinnati,Friend/Relative Referral,160.3266
1965,674135,221990,12/11/2017,12/31/2017,12.5,16.63,4.13,55.33,11-Florence,covington,Indeed,228.5129
1966,674141,222044,12/11/2017,12/30/2017,12.5,16.63,4.13,72.77,11-Florence,Dayton,,300.5401
1967,674127,222076,12/12/2017,12/16/2017,12.5,16.63,4.13,29,11-Florence,Cincinnati,Walk-In,119.77
1968,674126,222077,12/12/2017,12/22/2017,12.5,16.63,4.13,27.5,11-Florence,CINCINNATI,Walk-In,113.575
1969,674128,222089,12/12/2017,12/16/2017,12.5,16.63,4.13,35.5,11-Florence,independence,Friend/Relative Referral,146.615
1970,676161,222149,1/4/2018,1/10/2018,12.5,16.63,4.13,17.52,11-Florence,erlanger ,Walk-In,72.3576
1971,675433,222663,12/26/2017,12/30/2017,12.5,16.63,4.13,5.58,11-Florence,cincinnati,Craigslist,23.0454
1972,675430,222674,12/26/2017,1/7/2018,12.5,16.63,4.13,36.7,11-Florence,cincinnati ,Friend/Relative Referral,151.571
1973,676699,222993,1/9/2018,1/17/2018,12.5,16.63,4.13,26.16,11-Florence,Covington,Walk-In,108.0408
1974,676548,223017,1/9/2018,,12.5,16.63,4.13,247.55,11-Florence,Erlanger,,1022.3815
1975,675607,223017,1/3/2018,1/16/2018,12,15.84,3.84,29.16,11-Florence,Erlanger,,111.9744
1976,676158,223032,1/3/2018,1/17/2018,12.5,16.63,4.13,52.66,11-Florence,Hebron,,217.4858
1977,677684,223032,2/1/2018,2/2/2018,10,14.1,4.1,15.5,11-Florence,Hebron,,63.55
1978,676156,223053,1/3/2018,1/6/2018,12.5,16.63,4.13,6.5,11-Florence,florence ,Walk-In,26.845
1979,676549,223091,1/9/2018,,12.5,16.63,4.13,219.47,11-Florence,erlanger,Friend/Relative Referral,906.4111
1980,675596,223091,1/4/2018,1/7/2018,12,15.84,3.84,16.27,11-Florence,erlanger,Friend/Relative Referral,62.4768
1981,676557,223195,1/8/2018,1/16/2018,12.5,16.63,4.13,37.15,11-Florence,covington,,153.4295
1982,676555,223196,1/8/2018,,12.5,16.63,4.13,118.53,11-Florence,cinti,Walk-In,489.5289
1983,678152,223196,2/13/2018,,12,15.84,3.84,58.83,11-Florence,cinti,Walk-In,225.9072
1984,676556,223335,1/8/2018,2/3/2018,12.5,16.63,4.13,111.02,11-Florence,Walton,Indeed,458.5126
1985,676737,223395,1/10/2018,1/12/2018,12.5,16.63,4.13,7.5,11-Florence,Covington,Friend/Relative Referral,30.975
1986,676551,223444,1/10/2018,1/27/2018,12.5,16.63,4.13,60.45,11-Florence,covington,Friend/Relative Referral,249.6585
1987,676955,223674,1/15/2018,,12.5,16.63,4.13,230.3,11-Florence,Cincinnati,Friend/Relative Referral,951.139
1988,678065,223682,2/8/2018,,12.5,16.63,4.13,17.79,11-Florence,dayton,Friend/Relative Referral,73.4727
1989,676825,223682,1/23/2018,1/26/2018,11.5,15.24,3.74,16.25,11-Florence,dayton,Friend/Relative Referral,60.775
1990,678066,224740,2/8/2018,,12.5,16.63,4.13,21.13,11-Florence,dayton ,Friend/Relative Referral,87.2669
1991,678060,224869,2/8/2018,,12.5,16.63,4.13,60.77,11-Florence,Covington,Walk-In,250.9801
1992,678074,225023,2/12/2018,,12.5,16.63,4.13,3.75,11-Florence,LAKESIDE PARK,Friend/Relative Referral,15.4875
1993,678080,225093,2/12/2018,,12.5,16.63,4.13,18.24,11-Florence,Walton,Indeed,75.3312
1994,674078,221819,12/18/2017,,12,16.62,4.62,448.5,03-Independence,Maple Heights,Indeed,2072.07
1995,677192,207742,1/29/2018,2/9/2018,12.37,16.58,4.21,63.25,08-Columbus West,Columbus,Walk-In,266.2825
1996,677191,207751,1/29/2018,2/9/2018,12.37,16.58,4.21,59,08-Columbus West,Columbus,Walk-In,248.39
1997,674209,208572,12/11/2017,,12.37,16.58,4.21,383,08-Columbus West,columbus,Friend/Relative Referral,1612.43
1998,672792,208572,12/4/2017,12/11/2017,12.12,16.24,4.12,41.25,08-Columbus West,columbus,Friend/Relative Referral,169.95
1999,670282,208572,10/30/2017,11/24/2017,11,14.63,3.63,122.3,08-Columbus West,columbus,Friend/Relative Referral,443.949
2000,673403,208814,12/11/2017,2/6/2018,12.37,16.58,4.21,292,08-Columbus West,Columbus ,Indeed,1229.32
2001,672584,210616,11/27/2017,12/26/2017,12.37,16.58,4.21,9.75,08-Columbus West,columbus,Craigslist,41.0475
2002,674717,221130,12/18/2017,12/20/2017,12.37,16.58,4.21,25,08-Columbus West,grove city ,Walk-In,105.25
2003,672795,221130,12/4/2017,12/21/2017,12.12,16.24,4.12,85.25,08-Columbus West,grove city ,Walk-In,351.23
2004,673402,221368,12/11/2017,12/15/2017,12.37,16.58,4.21,16.75,08-Columbus West,Columbus,Craigslist,70.5175
2005,676184,222903,1/8/2018,1/10/2018,12.37,16.58,4.21,0,08-Columbus West,columbus,Friend/Relative Referral,0
2006,676257,222965,1/8/2018,1/16/2018,12.37,16.58,4.21,12.25,08-Columbus West,Grove City ,Walk-In,51.5725
2007,676256,223041,1/8/2018,1/15/2018,12.37,16.58,4.21,12.25,08-Columbus West,columbus,Walk-In,51.5725
2008,676813,223068,1/22/2018,2/5/2018,12.37,16.58,4.21,63.5,08-Columbus West,Columbus,Friend/Relative Referral,267.335
2009,676810,223731,1/22/2018,,12.37,16.58,4.21,209,08-Columbus West,Columbus,Walk-In,879.89
2010,672721,221080,11/28/2017,,12,16.56,4.56,492.46,07-Columbus East,COLUMBUS OH ,,2245.6176
2011,673156,221383,12/6/2017,12/6/2017,12,16.56,4.56,16.08,07-Columbus East,Reynoldsburg,Friend/Relative Referral,73.3248
2012,672915,221383,12/4/2017,12/4/2017,12.25,16.23,3.98,7.5,07-Columbus East,Reynoldsburg,Friend/Relative Referral,29.85
2013,673861,222110,12/13/2017,1/3/2018,12,16.56,4.56,101.11,07-Columbus East,Circleville,Friend/Relative Referral,461.0616
2014,663653,184228,8/14/2017,8/24/2017,12.5,16.5,4,25.9,12-Chicago,Melrose Park,Flyer,103.6
2015,663214,184228,8/2/2017,8/11/2017,10.5,13.91,3.41,57.3,12-Chicago,Melrose Park,Flyer,195.393
2016,669541,186246,11/5/2017,,12.5,16.5,4,617,06-Akron,akron,Craigslist,2468
2017,668204,186246,10/17/2017,11/5/2017,10.25,13.53,3.28,104,06-Akron,akron,Craigslist,341.12
2018,665760,186246,9/14/2017,10/11/2017,9.25,11.84,2.59,164,06-Akron,akron,Craigslist,424.76
2019,666525,186360,9/25/2017,10/11/2017,12.5,16.5,4,88.25,06-Akron,West Salem,Walk-In,353
2020,671496,208357,11/13/2017,11/14/2017,12.5,16.5,4,8,06-Akron,Cleveland,Other web site,32
2021,670264,208493,11/7/2017,11/11/2017,12.5,16.5,4,38,08-Columbus West,galloway,Friend/Relative Referral,152
2022,670942,208493,11/6/2017,11/6/2017,12.25,16.17,3.92,36.5,08-Columbus West,galloway,Friend/Relative Referral,143.08
2023,671886,208493,11/12/2017,12/31/2017,12,15.84,3.84,134.75,08-Columbus West,galloway,Friend/Relative Referral,517.44
2024,676132,208493,1/1/2018,1/1/2018,12,15.84,3.84,7.25,08-Columbus West,galloway,Friend/Relative Referral,27.84
2025,669249,208493,11/1/2017,11/5/2017,10.75,14.19,3.44,23.25,08-Columbus West,galloway,Friend/Relative Referral,79.98
2026,670058,209387,11/6/2017,11/11/2017,12.5,16.5,4,16,08-Columbus West,Columbus ,Friend/Relative Referral,64
2027,673302,221124,12/5/2017,12/17/2017,12.5,16.5,4,73.5,06-Akron,Medina,,294
2028,675183,221124,12/17/2017,2/8/2018,12.5,16.5,4,280,06-Akron,Medina,,1120
2029,675879,222531,1/2/2018,,11.5,16.45,4.95,280,05-Elyria,Lorain,Indeed,1386
2030,671393,186651,11/20/2017,,12.15,16.4,4.25,406.89,07-Columbus East,columbus ohio,Friend/Relative Referral,1729.2825
2031,667961,186651,10/16/2017,11/19/2017,11.75,15.86,4.11,214.75,07-Columbus East,columbus ohio,Friend/Relative Referral,882.6225
2032,666301,186651,9/21/2017,10/15/2017,11,14.85,3.85,134.17,07-Columbus East,columbus ohio,Friend/Relative Referral,516.5545
2033,667965,207265,10/16/2017,,12.15,16.4,4.25,654.8,07-Columbus East,grove city ,Friend/Relative Referral,2782.9
2034,667077,207265,10/3/2017,10/15/2017,11,14.85,3.85,74.58,07-Columbus East,grove city ,Friend/Relative Referral,287.133
2035,669654,208577,10/31/2017,11/15/2017,12.15,16.4,4.25,98.62,07-Columbus East,columbus ,Walk-In,419.135
2036,672046,208577,11/21/2017,12/26/2017,12,15.84,3.84,18.25,07-Columbus East,columbus ,Walk-In,70.08
2037,677146,223813,1/26/2018,,11.5,16.33,4.83,154.65,09-Lancaster,Lancaster,Indeed,746.9595
2038,677897,224254,2/9/2018,,11.5,16.33,4.83,79.85,09-Lancaster,New Lexington,,385.6755
2039,677147,224267,1/26/2018,,11.5,16.33,4.83,161.49,09-Lancaster,Lancaster,,779.9967
2040,669261,185491,10/27/2017,11/1/2017,12,16.32,4.32,38,10-West Chester,cincinnati ohio,Other web site,164.16
2041,672762,185491,11/27/2017,12/1/2017,11,14.85,3.85,30.75,10-West Chester,cincinnati ohio,Other web site,118.3875
2042,665060,185491,8/30/2017,8/30/2017,10,13.6,3.6,0,10-West Chester,cincinnati ohio,Other web site,0
2043,666064,185491,8/30/2017,8/30/2017,10,13.6,3.6,1.25,10-West Chester,cincinnati ohio,Other web site,4.5
2044,671179,186222,11/6/2017,11/9/2017,12,16.32,4.32,45.5,10-West Chester,west chester,Craigslist,196.56
2045,669783,186222,10/30/2017,11/3/2017,11,14.85,3.85,31.25,10-West Chester,west chester,Craigslist,120.3125
2046,671181,186997,11/6/2017,11/10/2017,12,16.32,4.32,40,10-West Chester,cincinnati,Newspaper Ad,172.8
2047,672924,186997,11/29/2017,12/5/2017,12,15.96,3.96,60,10-West Chester,cincinnati,Newspaper Ad,237.6
2048,676544,186997,1/11/2018,1/20/2018,12,15.96,3.96,10,10-West Chester,cincinnati,Newspaper Ad,39.6
2049,667329,186997,10/4/2017,10/12/2017,11,14.85,3.85,44.25,10-West Chester,cincinnati,Newspaper Ad,170.3625
2050,669260,207977,10/27/2017,11/3/2017,12,16.32,4.32,8,10-West Chester,Cincinnati ,Craigslist,34.56
2051,668369,207977,10/19/2017,10/26/2017,11.5,15.64,4.14,31.34,10-West Chester,Cincinnati ,Craigslist,129.7476
2052,668365,207977,10/18/2017,10/18/2017,10,13.6,3.6,1,10-West Chester,Cincinnati ,Craigslist,3.6
2053,668193,208362,10/23/2017,11/24/2017,12,16.32,4.32,45.25,08-Columbus West,Mechanicsburg,,195.48
2054,671180,209614,11/10/2017,12/1/2017,12,16.32,4.32,87.5,10-West Chester,Cincinnati,Indeed,378
2055,673650,221468,12/4/2017,12/22/2017,12,16.32,4.32,135.5,10-West Chester,trenton,Indeed,585.36
